con,upm,v_sel,n_hog,n_ren,n_ent,per,mes_cal,fac_tri,est_d_tri,t_loc_tri,sex,nac_dia,nac_mes,nac_anio,eda,c_res,eda7c,eda12c,clase1,clase2,clase3,pos_ocu,c_ocu11c,rama_est1,c_inac5c,ingocup,ing7c,ing_x_hrs,hrsocup,salario,ur,emp_ppal,seg_soc,niv_ins,anios_esc
40570,1108045,52,1,1,2,225,5,434,714,1,2,23,4,1969,56,1,5,9,1,1,1,1,6,2,0,0,7,0,50,8364,1,2,1,4,12
40078,1106279,55,1,3,4,225,6,194,714,1,1,28,5,1997,28,1,2,3,1,1,1,1,4,3,0,0,7,0,56,8364,1,2,1,3,9
40078,1106279,55,1,1,4,225,6,194,714,1,2,29,1,1959,66,1,6,11,1,1,1,1,8,3,0,1720,1,40,10,8364,1,1,2,1,3
40504,1106814,55,1,1,2,225,4,206,713,1,2,10,10,1977,47,1,4,7,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40028,1106956,54,1,1,4,225,4,184,713,1,1,24,11,1998,26,1,2,3,1,1,1,3,6,3,0,8600,2,57.14286,35,8364,1,1,2,3,9
40316,1108825,54,1,1,5,225,4,136,714,1,1,24,2,1943,82,1,6,11,2,3,0,0,0,0,3,0,0,0,0,8364,1,0,0,1,0
40359,1106303,51,1,2,1,225,5,207,713,1,1,22,9,1979,45,1,4,7,1,1,1,1,6,3,0,0,1,0,50,8364,1,1,2,3,9
40487,1105676,55,1,1,2,225,4,128,713,1,1,7,12,1998,26,1,2,3,1,1,1,1,2,3,0,12000,2,79.73422,35,8364,1,2,1,4,17
40339,1109043,54,1,4,5,225,4,236,715,1,2,12,2,2004,21,1,2,2,2,3,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,12
40267,1108310,51,1,2,5,225,5,167,713,1,2,17,5,1963,62,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,13
40017,1106175,52,1,1,4,225,4,176,713,1,1,3,10,1960,64,1,6,10,1,1,1,1,5,2,0,0,7,0,40,8364,1,1,2,3,10
40509,1107213,54,1,2,2,225,4,199,713,1,2,12,2,1961,64,1,6,10,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40566,1107656,53,1,5,2,225,6,210,714,1,1,99,99,1963,62,1,6,10,1,1,1,1,5,2,0,0,2,0,45,8364,1,1,2,2,6
40316,1108825,55,1,5,5,225,4,136,714,1,2,9,3,2008,17,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,9
40562,1107218,53,1,3,2,225,6,220,714,1,2,11,3,1986,39,1,3,5,1,1,1,1,6,3,0,8600,2,41.66667,48,8364,1,2,1,4,12
40096,1108944,53,1,3,4,225,4,220,714,1,1,4,11,2007,17,1,1,1,1,1,1,1,8,3,0,3010,1,43.75,16,8364,1,1,2,3,11
40220,1107188,52,1,2,3,225,97,50,721,3,2,99,99,1954,71,1,6,11,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40581,1105897,54,1,2,2,225,97,220,715,1,2,6,4,1979,46,1,4,7,1,1,1,1,9,3,0,0,1,0,25,8364,1,1,2,4,15
40256,1107794,54,1,1,5,225,4,306,713,1,1,9,12,1984,40,1,4,6,1,1,1,1,7,3,0,10750,2,52.08333,48,8364,1,2,1,4,12
40268,1108387,55,1,1,5,225,5,187,713,1,1,2,3,1980,45,1,4,7,1,1,1,1,5,3,0,0,7,0,69,8364,1,2,1,4,17
40552,1105616,51,1,2,2,225,4,307,714,1,2,12,1,1998,27,1,2,3,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,13
40018,1106297,52,1,1,4,225,4,271,713,1,1,26,12,1953,71,1,6,11,1,1,1,3,1,3,0,0,7,0,15,8364,1,1,2,2,6
40018,1106297,54,1,2,4,225,4,271,713,1,1,16,11,1966,58,1,5,9,1,1,1,1,8,3,0,0,1,0,15,8364,1,1,2,3,9
40326,1106251,54,1,1,5,225,4,186,715,1,1,3,11,1960,64,1,6,10,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,14
40470,1105822,52,1,1,5,225,4,143,713,1,1,6,1,1967,58,1,5,9,1,1,1,1,8,3,0,8600,2,41.66667,48,8364,1,1,2,3,9
40095,1108765,52,1,1,4,225,4,186,714,1,2,14,10,1959,65,1,6,11,1,1,2,3,5,3,0,1500,1,43.60465,8,8364,1,1,2,3,9
40399,1109059,52,1,1,1,225,6,234,713,1,2,4,4,1958,67,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40520,1108109,54,1,1,2,225,6,171,713,1,1,18,9,1962,62,1,6,10,1,1,1,1,2,3,0,9000,2,69.76744,30,8364,1,2,1,3,12
40054,1108697,52,1,1,4,225,4,206,713,1,1,14,5,1966,58,1,5,9,1,1,1,1,5,2,0,0,1,0,45,8364,1,1,2,1,0
40189,1107869,54,1,7,3,225,4,228,713,1,1,13,2,2005,20,1,2,2,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,14
40240,1107626,51,1,1,3,225,4,177,714,1,2,27,4,1962,63,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40499,1106403,53,1,1,2,225,5,173,713,1,1,99,99,1974,51,1,5,8,1,1,1,1,5,2,0,8600,2,38.46154,52,8364,1,1,2,4,12
40450,1107044,52,1,1,1,225,5,247,715,1,1,99,99,1964,61,1,6,10,1,1,1,1,4,3,0,0,7,0,40,8364,1,2,1,4,16
40303,1106878,54,1,1,5,225,4,357,714,1,2,27,12,1957,67,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40330,1107050,54,1,2,5,225,6,237,715,1,1,99,6,1995,30,1,3,4,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,4,16
40011,1105837,55,1,3,4,225,5,197,713,1,2,10,7,2007,17,1,1,1,1,1,1,1,6,3,0,7095,1,26.19048,63,8364,1,1,2,3,9
40391,1108531,51,1,4,1,225,4,191,713,1,1,99,99,1996,29,1,2,3,1,1,1,3,5,2,0,0,7,0,55,8364,1,1,2,3,9
40304,1107071,51,1,1,5,225,6,869,714,1,1,22,8,1982,42,1,4,6,1,1,1,1,5,2,0,10750,2,45.45455,55,8364,1,2,1,3,10
40506,1106966,75,1,2,2,225,5,105,713,1,2,99,99,1975,50,1,5,8,1,1,1,1,5,3,0,3440,1,66.66667,12,8364,1,1,2,2,6
40194,1108104,54,1,1,3,225,97,159,713,1,2,9,2,1988,37,1,3,5,1,1,1,1,4,3,0,8400,2,22.19873,88,8364,1,2,1,3,9
40194,1108104,54,1,2,3,225,97,159,713,1,1,5,7,1993,31,1,3,4,1,1,1,1,4,3,0,12000,2,31.71247,88,8364,1,2,1,4,12
40138,1106156,55,1,3,3,225,4,236,715,1,1,99,99,1998,27,1,2,3,1,1,1,1,1,3,0,18000,3,174.4186,24,8364,1,2,1,4,18
40562,1107218,53,1,1,2,225,6,220,714,1,1,14,3,1960,65,1,6,11,1,1,1,1,4,2,0,2150,1,62.5,8,8364,1,1,2,3,9
40124,1107909,52,1,4,3,225,6,233,714,1,1,29,9,1979,45,1,4,7,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40471,1105861,53,1,1,5,225,6,222,713,1,1,29,12,1986,38,1,3,5,1,1,1,3,5,2,0,8000,1,58.13953,32,8364,1,1,2,3,9
40446,1106243,54,1,3,1,225,6,232,715,1,2,19,11,1934,90,1,6,11,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,4,12
40397,1108900,51,1,4,1,225,5,93,713,1,2,13,1,2005,20,1,2,2,1,1,1,1,4,2,0,7740,1,42.85714,42,8364,1,2,1,4,13
40240,1107626,55,1,1,3,225,4,177,714,1,1,20,3,1970,55,1,5,9,1,1,1,3,5,2,0,0,1,0,48,8364,1,1,2,3,9
40470,1105822,52,1,2,5,225,4,143,713,1,2,17,6,1965,59,1,5,9,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40506,1106966,78,1,1,2,225,5,105,713,1,2,3,5,1966,59,1,5,9,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40495,1106212,54,1,5,2,225,6,128,713,1,2,11,5,1998,27,1,2,3,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40566,1107656,53,1,1,2,225,6,210,714,1,1,14,12,1940,84,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40054,1108697,52,1,4,4,225,4,206,713,1,1,21,7,1998,26,1,2,3,1,1,1,1,5,2,0,0,2,0,40,8364,1,2,1,2,6
40424,1107277,52,2,2,1,225,5,217,714,1,1,99,2,1990,35,1,3,5,1,1,1,1,5,2,0,0,1,0,55,8364,1,1,2,2,6
40230,1106237,51,1,2,3,225,6,181,714,1,2,99,99,2007,18,1,1,1,1,1,1,1,6,3,0,2580,1,25,24,8364,1,1,2,3,11
40499,1106403,53,1,6,2,225,5,173,713,1,1,99,99,1941,84,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,1,0
40152,1109036,52,1,2,3,225,5,319,715,1,2,9,8,1983,41,1,4,6,1,1,1,3,6,3,0,0,1,0,70,8364,1,1,2,4,12
40159,1108708,51,1,2,3,225,4,229,712,1,2,21,7,1992,32,1,3,4,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40450,1107044,52,1,6,1,225,5,247,715,1,1,99,99,2005,20,1,2,2,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,14
40366,1106762,51,1,2,1,225,6,215,713,1,2,30,10,1981,43,1,4,6,1,1,1,1,5,2,0,6450,1,27.77778,54,8364,1,1,2,1,4
40018,1106297,52,1,2,4,225,4,271,713,1,2,99,99,1984,41,1,4,6,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40566,1107656,53,1,4,2,225,6,210,714,1,1,99,99,1989,36,1,3,5,1,1,1,1,5,2,0,0,7,0,41,8364,1,2,1,3,9
40272,1108563,52,1,2,5,225,6,181,713,1,2,16,9,1981,43,1,4,6,1,1,1,1,4,3,0,0,1,0,10,8364,1,1,2,3,9
40503,1106759,52,1,1,2,225,97,229,713,1,2,9,4,1984,40,1,4,6,1,1,1,1,4,2,0,0,2,0,40,8364,1,2,1,2,8
40509,1107213,54,2,2,2,225,4,199,713,1,2,6,10,1999,25,1,2,3,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,12
40201,1108434,52,1,1,3,225,4,281,713,1,1,3,1,1978,47,1,4,7,1,1,1,1,5,3,0,10000,2,48.44961,48,8364,1,2,1,3,9
40013,1105941,51,1,3,4,225,6,180,713,1,1,19,3,1996,29,3,2,3,1,1,1,3,6,3,0,0,1,0,12,8364,1,1,2,3,9
40013,1105941,51,1,2,4,225,6,180,713,1,2,7,5,1972,53,1,5,8,1,1,1,4,6,3,0,0,6,0,39,8364,1,1,2,3,9
40080,1106621,53,1,4,4,225,4,176,714,1,1,4,6,1993,31,1,3,4,1,1,1,3,5,3,0,0,7,0,24,8364,1,1,2,2,6
40221,1108117,54,1,1,3,225,5,210,713,1,2,99,99,1989,36,1,3,5,1,1,1,1,5,2,0,8600,2,50,40,8364,1,2,1,2,6
40056,1108843,54,1,2,4,225,4,182,713,1,2,13,4,1993,31,1,3,4,1,1,1,3,6,3,0,12900,2,100,30,8364,1,1,2,4,12
40197,1108238,51,1,1,3,225,5,245,713,1,2,4,9,1981,43,1,4,6,1,1,1,3,8,3,0,8600,2,66.66667,30,8364,1,1,2,4,12
40411,1107480,54,1,2,1,225,5,84,723,4,2,4,9,1977,47,1,4,7,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40027,1106844,51,1,4,4,225,4,184,713,1,2,9,12,2005,19,1,1,1,1,1,1,1,6,3,0,0,1,0,48,8364,1,1,2,3,10
40152,1109036,51,1,1,3,225,5,319,715,1,1,17,7,1984,40,1,4,6,1,1,1,3,1,3,0,8600,2,40.81633,49,8364,1,1,2,3,9
40509,1107213,54,3,2,2,225,4,199,713,1,2,19,2,2006,19,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,12
40361,1106380,52,1,2,1,225,97,160,713,1,2,1,5,1969,55,1,5,9,1,1,2,4,6,3,0,0,6,0,35,8364,1,1,2,2,6
40361,1106380,52,1,5,1,225,97,160,713,1,1,15,2,2010,15,1,1,1,1,1,1,4,6,3,0,0,6,0,8,8364,1,1,2,3,9
40011,1105837,55,1,1,4,225,5,197,713,1,2,27,3,1990,35,1,3,5,1,1,1,1,6,3,0,8600,2,31.74603,63,8364,1,1,2,3,9
40016,1106035,51,1,3,4,225,97,172,713,1,1,10,8,2009,15,1,1,1,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,8
40361,1106380,55,1,2,1,225,97,160,713,1,1,99,99,1985,40,1,4,6,1,1,1,1,5,2,0,0,7,0,55,8364,1,1,2,2,6
40198,1108257,55,1,1,3,225,4,211,713,1,1,14,4,1956,69,1,6,11,1,1,1,3,6,3,0,12900,2,35.71429,84,8364,1,1,2,2,6
40431,1107989,54,1,2,1,225,6,220,714,1,2,22,5,1993,32,1,3,4,1,1,1,1,1,2,0,6450,1,60,25,8364,1,1,2,4,14
40181,1107000,53,1,4,3,225,97,177,713,1,2,5,2,2010,15,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,2,8
40181,1107000,53,1,3,3,225,97,177,713,1,2,30,8,2007,17,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,11
40411,1107480,54,1,3,1,225,5,84,723,4,1,31,10,2007,17,1,1,1,2,3,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,11
40339,1109043,54,1,2,5,225,4,236,715,1,2,24,10,1963,61,1,6,10,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,4,14
40452,1107282,53,1,2,1,225,97,322,715,1,2,99,99,1985,40,1,4,6,1,1,1,4,1,3,0,0,6,0,13,8364,1,1,2,3,9
40502,1106641,51,1,3,2,225,4,494,713,1,2,6,5,1982,42,1,4,6,1,1,1,1,5,2,0,0,1,0,40,8364,1,2,1,3,9
40399,1109059,52,1,2,1,225,6,234,713,1,1,28,10,1952,72,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,1,0
40316,1108825,55,1,2,5,225,4,136,714,1,2,4,6,1983,41,1,4,6,1,1,1,1,8,3,0,0,1,0,30,8364,1,1,2,3,9
40424,1107277,52,1,1,1,225,5,217,714,1,1,24,11,1996,28,1,2,3,1,1,1,1,7,3,0,0,1,0,72,8364,1,1,2,3,9
40189,1107869,54,1,3,3,225,4,228,713,1,1,6,5,1995,29,1,2,3,1,1,1,1,5,2,0,17200,3,108.10811,37,8364,1,2,1,4,16
40080,1106621,53,1,1,4,225,4,176,714,1,1,13,3,1954,71,1,6,11,1,1,1,1,5,2,0,7740,1,60,30,8364,1,1,2,1,4
40028,1106956,54,1,2,4,225,4,184,713,1,2,21,8,1996,28,1,2,3,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40159,1108708,51,1,3,3,225,4,229,712,1,2,21,8,2009,15,1,1,1,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40156,1108867,52,1,1,3,225,5,262,712,1,1,19,12,1989,35,1,3,5,1,1,1,2,5,2,0,21500,3,125,40,8364,1,1,2,2,6
40022,1106465,54,1,2,4,225,5,157,713,1,1,21,8,1961,63,1,6,10,1,1,1,3,6,3,0,15050,2,125,28,8364,1,1,2,1,0
40366,1106762,51,1,1,1,225,6,215,713,1,1,5,4,1977,48,1,4,7,1,1,3,1,5,2,0,8385,2,0,0,8364,1,2,1,3,9
40118,1109000,54,1,1,4,225,4,277,715,1,1,1,3,1965,60,1,6,10,1,1,1,1,3,2,0,40000,4,387.5969,24,8364,1,2,1,4,16
40470,1105822,52,1,6,5,225,4,143,713,1,2,7,6,1997,27,1,2,3,1,1,1,1,1,3,0,0,7,0,40,8364,1,1,3,3,12
40506,1106966,75,1,1,2,225,5,105,713,1,1,99,99,1974,51,1,5,8,1,1,1,1,5,2,0,0,2,0,50,8364,1,2,1,3,9
40518,1108046,52,1,3,2,225,5,176,713,1,2,25,12,1992,32,1,3,4,1,1,3,1,6,3,0,0,1,0,0,8364,1,2,1,3,9
40202,1108498,51,1,1,3,225,4,220,713,1,2,10,9,1982,42,1,4,6,1,1,1,1,9,3,0,16071,2,77.86337,48,8364,1,2,1,3,9
40424,1107277,54,1,1,1,225,5,217,714,1,2,8,12,1973,51,1,5,8,1,1,1,1,4,2,0,10000,2,62.85355,37,8364,1,2,1,4,12
40090,1107871,51,1,1,4,225,6,170,714,1,1,24,11,1968,56,1,5,9,1,1,1,2,1,3,0,0,1,0,28,8364,1,1,2,3,11
40368,1106914,55,1,3,1,225,6,176,713,1,2,4,6,2006,19,1,1,1,1,2,6,0,0,0,0,0,0,0,0,8364,1,0,0,4,12
40023,1106492,55,1,2,4,225,5,210,713,1,2,6,8,1968,56,1,5,9,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,4,16
40326,1106251,54,1,2,5,225,4,186,715,1,2,21,8,1963,61,1,6,10,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40495,1106212,54,1,9,2,225,6,128,713,1,1,28,5,2002,23,3,2,2,1,1,1,1,4,3,0,0,1,0,48,8364,1,1,2,4,12
40566,1107656,53,1,3,2,225,6,210,714,1,2,99,99,1985,40,1,4,6,1,1,1,1,8,3,0,11610,2,67.5,40,8364,1,1,2,3,9
40323,1105959,52,1,1,5,225,6,201,715,1,1,30,9,1998,26,1,2,3,2,3,0,0,0,0,5,0,0,0,0,8364,1,0,0,3,9
40506,1106966,75,1,3,2,225,5,105,713,1,1,99,99,2004,21,1,2,2,1,1,1,1,5,2,0,5160,1,34.28571,35,8364,1,1,2,4,12
40251,1107192,54,1,2,5,225,4,172,713,1,1,30,3,1991,34,1,3,4,1,1,1,1,4,3,0,0,1,0,60,8364,1,2,1,4,16
40189,1107869,54,1,8,3,225,4,228,713,1,1,12,11,2008,16,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,10
40492,1105967,52,1,3,2,225,5,169,713,1,1,99,99,2010,15,1,1,1,1,1,1,1,5,2,0,6020,1,28,50,8364,1,1,2,1,1
40534,1108888,53,1,1,2,225,6,242,713,1,2,25,9,1986,38,1,3,5,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40499,1106403,53,1,2,2,225,5,173,713,1,2,99,99,1974,51,1,5,8,1,1,1,1,8,3,0,0,1,0,24,8364,1,1,2,3,9
40159,1108708,51,1,1,3,225,4,229,712,1,1,30,8,1987,37,1,3,5,1,1,1,3,6,3,0,5590,1,26.53061,49,8364,1,1,2,3,9
40431,1107989,53,1,2,1,225,6,220,714,1,2,15,9,1956,68,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,1
40330,1107050,54,1,1,5,225,6,237,715,1,2,99,9,1970,54,1,5,8,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,4,16
40230,1106237,55,1,3,3,225,6,181,714,1,1,11,6,2009,16,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,9
40267,1108310,51,1,1,5,225,5,167,713,1,1,12,12,1965,59,1,5,9,1,1,1,3,6,3,0,0,1,0,18,8364,1,1,2,4,12
40018,1106297,54,1,4,4,225,4,271,713,1,1,27,12,1970,54,1,5,8,1,1,1,1,8,3,0,4300,1,50,20,8364,1,2,1,3,9
40018,1106297,54,1,5,4,225,4,271,713,1,2,24,10,1972,52,1,5,8,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40261,1108064,52,1,3,5,225,4,165,713,1,2,8,10,2006,18,1,1,1,1,1,1,1,8,3,0,8600,2,37.03704,54,8364,1,1,2,3,9
40566,1107656,53,1,6,2,225,6,210,714,1,1,99,99,2009,16,1,1,1,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40095,1108765,52,1,8,4,225,4,186,714,1,1,29,8,2007,17,1,1,1,2,3,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,11
40399,1109059,52,1,5,1,225,6,234,713,1,2,3,1,1987,38,1,3,5,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40518,1108046,52,1,1,2,225,5,176,713,1,2,9,8,1966,58,1,5,9,1,1,1,1,8,3,0,0,1,0,15,8364,1,1,2,2,6
40557,1106514,51,1,1,2,225,5,296,714,1,1,1,9,1984,40,1,4,6,1,1,1,1,5,2,0,12900,2,68.18182,44,8364,1,1,2,3,9
40198,1108257,55,1,2,3,225,4,211,713,1,2,6,1,1961,64,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,4
40574,1109027,52,1,3,2,225,4,177,714,1,2,11,2,1982,43,1,4,6,1,1,1,1,6,3,0,0,1,0,48,8364,1,2,1,3,9
40397,1108900,51,1,2,1,225,5,93,713,1,2,6,6,1983,41,1,4,6,1,1,1,3,8,3,0,7525,1,58.33333,30,8364,1,1,2,3,11
40596,1108874,54,1,3,2,225,5,209,715,1,2,99,99,2000,25,1,2,3,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,99
40075,1105719,51,1,2,4,225,5,206,714,1,2,14,11,1967,57,1,5,9,1,1,1,3,8,3,0,2150,1,9.09091,55,8364,1,1,2,3,9
40300,1106585,52,1,1,5,225,4,161,714,1,2,5,2,1997,28,1,2,3,1,1,1,1,1,2,0,15000,2,87.2093,40,8364,1,2,1,4,16
40322,1105750,53,1,1,5,225,4,231,715,1,1,28,9,1950,74,1,6,11,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,17
40011,1105837,55,1,2,4,225,5,197,713,1,1,7,11,1987,37,1,3,5,1,1,1,1,7,3,0,0,1,0,66,8364,1,1,2,2,6
40023,1106492,55,1,4,4,225,5,210,713,1,2,2,5,2005,20,1,2,2,2,3,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,13
40502,1106641,51,1,4,2,225,4,494,713,1,1,99,99,1983,42,1,4,6,1,1,1,1,8,3,0,0,1,0,50,8364,1,2,1,3,9
40259,1107977,51,1,1,5,225,6,142,713,1,2,13,1,1981,44,1,4,6,1,1,1,1,4,3,0,9890,2,36.50794,63,8364,1,1,2,3,9
40492,1105967,52,1,2,2,225,5,169,713,1,2,99,99,1988,37,1,3,5,1,1,1,1,5,2,0,8600,2,40,50,8364,1,1,2,3,9
40080,1106621,53,1,8,4,225,4,176,714,1,1,99,99,2002,23,1,2,2,1,1,1,1,8,3,0,0,7,0,48,8364,1,1,2,3,9
40096,1108944,53,1,2,4,225,4,220,714,1,2,99,6,1981,43,1,4,6,1,1,1,1,8,3,0,1720,1,28.57143,14,8364,1,1,2,4,12
40351,1105821,55,1,3,1,225,5,179,713,1,2,20,10,1999,25,1,2,3,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40581,1105897,54,1,1,2,225,97,220,715,1,1,19,8,1972,52,1,5,8,1,1,1,3,1,3,0,4300,1,71.42857,14,8364,1,1,2,4,21
40545,1107486,55,1,5,2,225,5,35,721,3,1,31,1,1984,41,3,4,6,1,1,1,1,5,2,0,10750,2,78.125,32,8364,1,2,1,3,9
40431,1107989,53,1,1,1,225,6,220,714,1,1,1,1,1953,72,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,4,12
40487,1105676,55,1,4,2,225,4,128,713,1,1,30,12,1992,32,1,3,4,1,1,1,1,5,2,0,10750,2,55.55556,45,8364,1,2,1,4,12
40114,1107620,53,1,4,4,225,5,245,715,1,2,31,1,2000,25,1,2,3,1,1,1,1,1,3,0,9000,2,52.32558,40,8364,1,2,1,4,16
40191,1107978,51,1,1,3,225,6,212,713,1,1,30,1,1962,63,1,6,10,1,1,1,2,8,3,0,12900,2,93.75,32,8364,1,2,2,2,6
40563,1107365,53,1,3,2,225,5,258,714,1,1,25,2,2009,16,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,9
40391,1108531,51,1,2,1,225,4,191,713,1,2,99,99,1994,31,1,3,4,1,1,1,1,8,3,0,8600,2,83.33333,24,8364,1,1,2,3,9
40017,1106175,52,1,2,4,225,4,176,713,1,2,19,12,1963,61,1,6,10,1,1,1,3,5,2,0,6880,1,45.71429,35,8364,1,1,2,3,9
40385,1108210,51,1,2,1,225,5,216,713,1,2,10,3,1987,38,1,3,5,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40452,1107282,53,1,3,1,225,97,322,715,1,2,99,99,2007,18,1,1,1,2,3,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,11
40046,1108267,54,1,3,4,225,6,173,713,1,2,30,5,1996,29,1,2,3,1,1,1,1,4,3,0,0,7,0,45,8364,1,2,1,4,12
40046,1108267,54,1,2,4,225,6,173,713,1,2,7,11,1966,58,1,5,9,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40312,1107992,51,1,2,5,225,6,216,714,1,2,29,10,1994,30,1,3,4,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,15
40554,1105956,51,1,1,2,225,4,178,714,1,1,10,9,1987,37,1,3,5,1,1,1,2,6,3,0,0,1,0,72,8364,1,2,2,3,9
40331,1107204,53,1,2,5,225,5,243,715,1,2,11,6,1995,29,1,2,3,1,1,1,1,1,2,0,0,7,0,55,8364,1,2,1,4,17
40499,1106403,53,1,5,2,225,5,173,713,1,1,99,99,2009,16,1,1,1,2,3,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,10
40351,1105821,55,1,1,1,225,5,179,713,1,1,30,4,1976,49,1,4,7,1,1,1,3,5,2,0,0,7,0,55,8364,1,1,2,4,12
40442,1105737,55,1,1,1,225,5,109,715,1,1,99,99,1986,39,1,3,5,1,1,1,2,1,3,0,0,5,0,40,8364,1,2,2,4,17
40027,1106844,51,1,1,4,225,4,184,713,1,2,99,99,1979,46,1,4,7,1,1,1,3,8,3,0,0,1,0,80,8364,1,1,2,2,6
40580,1105735,51,1,1,2,225,4,177,715,1,1,29,7,1983,41,1,4,6,1,2,5,0,0,0,0,0,0,0,0,8364,1,0,0,4,16
40503,1106759,52,1,2,2,225,97,229,713,1,1,99,99,2004,21,1,2,2,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,12
40251,1107192,54,1,1,5,225,4,172,713,1,2,23,5,1992,32,1,3,4,1,1,1,1,4,3,0,4500,1,26.16279,40,8364,1,2,1,4,16
40316,1108825,55,1,1,5,225,4,136,714,1,1,9,8,1982,42,1,4,6,1,1,1,1,5,2,0,0,7,0,50,8364,1,1,2,3,9
40078,1106279,55,1,2,4,225,6,194,714,1,2,99,99,1985,40,1,4,6,1,1,1,1,8,3,0,0,1,0,36,8364,1,1,2,3,9
40124,1107909,52,1,3,3,225,6,233,714,1,1,10,3,1985,40,1,4,6,1,1,1,1,5,2,0,0,7,0,55,8364,1,2,1,3,9
40220,1107188,52,1,1,3,225,97,50,721,3,1,99,99,1952,73,1,6,11,1,1,2,3,5,2,0,0,1,0,0,8364,1,1,2,1,2
40276,1108802,53,1,1,5,225,97,178,713,1,1,11,11,1985,39,1,3,5,1,1,1,1,5,2,0,12900,2,60,50,8364,1,2,1,3,9
40152,1109036,51,1,3,3,225,5,319,715,1,2,30,6,1988,36,1,3,5,1,1,1,1,7,3,0,0,7,0,0,8364,1,2,1,4,12
40114,1107620,53,1,1,4,225,5,245,715,1,1,14,5,1966,59,1,5,9,1,1,1,2,1,2,0,0,4,0,50,8364,1,2,2,3,9
